,buggy,fixed,buggy-org,fixed-org,buggy_source_code,fixed_source_code,operations,signature,is_filtered,check1,check2
551,"public void METHOD_1 ( int VAR_1 ) { if ( ( ( - 1 ) < VAR_1 ) && ( VAR_1 < INT_1 ) ) VAR_2 = VAR_1 ; else throw new TYPE_1 ( STRING_1 ) ; } 
","public void METHOD_1 ( int VAR_1 ) { if ( ( ( - 1 ) < VAR_1 ) && ( VAR_1 < INT_1 ) ) this . VAR_2 = VAR_1 ; else throw new TYPE_1 ( STRING_1 ) ; } 
","public void METHOD_1 ( int VAR_1 ) { if ( ( ( - 1 ) < VAR_1 ) && ( VAR_1 < INT_1 ) ) VAR_2 = VAR_1 ; else throw new TYPE_1 ( STRING_1 ) ; } 
","public void METHOD_1 ( int VAR_1 ) { if ( ( ( - 1 ) < VAR_1 ) && ( VAR_1 < INT_1 ) ) this . VAR_2 = VAR_1 ; else throw new TYPE_1 ( STRING_1 ) ; } 
","public void changeMeal(int meals_wanted) {
    if (((-1) < meals_wanted) && (meals_wanted < 5))
        nrOfMeals = meals_wanted;
    else
        throw new java.lang.IllegalArgumentException(""Error: The number of meals specified is not available. Please select a number between 0 and 4. "");
    
}","public void changeMeal(int meals_wanted) {
    if (((-1) < meals_wanted) && (meals_wanted < 5))
        this.nrOfMeals = meals_wanted;
    else
        throw new java.lang.IllegalArgumentException(""Error: The number of meals specified is not available. Please select a number between 0 and 4. "");
    
}","Update ThisAccess at FieldWrite
","void changeMeal(int)
void changeMeal(int)",0,2,2
5617,"public int METHOD_1 ( final java.lang.String VAR_1 ) { int VAR_2 ; do { VAR_2 = INT_1 ; VAR_3 . put ( VAR_2 , VAR_1 ) ; } while ( VAR_3 . METHOD_2 ( VAR_2 ) ) ; return VAR_2 ; } 
","public int METHOD_1 ( final java.lang.String VAR_1 ) { int VAR_2 ; do { VAR_2 = INT_1 ; } while ( VAR_3 . METHOD_2 ( VAR_2 ) ) ; VAR_3 . put ( VAR_2 , VAR_1 ) ; return VAR_2 ; } 
","public int METHOD_1 ( final java.lang.String VAR_1 ) { int VAR_2 ; do { VAR_2 = INT_1 ; VAR_3 . put ( VAR_2 , VAR_1 ) ; } while ( VAR_3 . METHOD_2 ( VAR_2 ) ) ; return VAR_2 ; } 
","public int METHOD_1 ( final java.lang.String VAR_1 ) { int VAR_2 ; do { VAR_2 = INT_1 ; } while ( VAR_3 . METHOD_2 ( VAR_2 ) ) ; VAR_3 . put ( VAR_2 , VAR_1 ) ; return VAR_2 ; } 
","public int generateSession(final java.lang.String userId) {
    int randomSession;
    do {
        randomSession = 42;
        sessions.put(randomSession, userId);
    } while (sessions.containsKey(randomSession) );
    return randomSession;
}","public int generateSession(final java.lang.String userId) {
    int randomSession;
    do {
        randomSession = 42;
    } while (sessions.containsKey(randomSession) );
    sessions.put(randomSession, userId);
    return randomSession;
}","Move Block from Do to CtBlockImpl
Move LocalVariable from Block to CtLocalVariableImpl
Insert Do at Block
Move Return from Block to CtReturnImpl
Move Invocation from Do to CtInvocationImpl
Insert Block at Do
Move Assignment from Block to CtAssignmentImpl
Delete Do at Block
Delete Block at Method
","int generateSession(java.lang.String)
int generateSession(java.lang.String)",0,2,2
5649,"public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_2 . METHOD_2 ( this . VAR_3 ) ; } } 
","public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_2 . METHOD_2 ( this . VAR_3 ) ; VAR_1 = null ; } } 
","public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_2 . METHOD_2 ( this . VAR_3 ) ; } } 
","public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_2 . METHOD_2 ( this . VAR_3 ) ; VAR_1 = null ; } } 
","public void onPrestageActivityDestroy() {
    if ((org.catrobat.catroid.drone.DroneInitializer.droneControlService) != null) {
        prestageStageActivity.unbindService(this.droneServiceConnection);
    }
}","public void onPrestageActivityDestroy() {
    if ((org.catrobat.catroid.drone.DroneInitializer.droneControlService) != null) {
        prestageStageActivity.unbindService(this.droneServiceConnection);
        org.catrobat.catroid.drone.DroneInitializer.droneControlService = null;
    }
}","Insert Assignment at Block
Insert FieldWrite at Assignment
Insert Literal at Assignment
Insert TypeAccess at FieldWrite
","void onPrestageActivityDestroy()
void onPrestageActivityDestroy()",0,2,2
5750,"public void METHOD_1 ( ) throws java.lang.Exception { assertEquals ( INT_1 , ( INT_2 + INT_1 ) ) ; } 
","public void METHOD_1 ( ) throws java.lang.Exception { assertEquals ( INT_1 , ( INT_2 + INT_2 ) ) ; } 
","public void METHOD_1 ( ) throws java.lang.Exception { assertEquals ( INT_1 , ( INT_2 + INT_1 ) ) ; } 
","public void METHOD_1 ( ) throws java.lang.Exception { assertEquals ( INT_1 , ( INT_2 + INT_2 ) ) ; } 
","@org.junit.Test
public void addition_isCorrect() throws java.lang.Exception {
    assertEquals(4, (2 + 4));
}","@org.junit.Test
public void addition_isCorrect() throws java.lang.Exception {
    assertEquals(4, (2 + 2));
}","Update Literal at BinaryOperator
","void addition_isCorrect()
void addition_isCorrect()",1,-1,-1
5891,"public final void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . start ( ) ; final int VAR_2 = - INT_1 ; final int VAR_3 = INT_2 ; VAR_1 . METHOD_2 ( VAR_2 , VAR_3 ) ; VAR_1 . METHOD_3 ( ) ; } 
","public final void METHOD_1 ( ) { final int VAR_2 = - INT_1 ; final int VAR_3 = INT_2 ; VAR_1 . METHOD_2 ( VAR_2 , VAR_3 ) ; } 
","public final void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . start ( ) ; final int VAR_2 = - INT_1 ; final int VAR_3 = INT_2 ; VAR_1 . METHOD_2 ( VAR_2 , VAR_3 ) ; VAR_1 . METHOD_3 ( ) ; } 
","public final void METHOD_1 ( ) { final int VAR_2 = - INT_1 ; final int VAR_3 = INT_2 ; VAR_1 . METHOD_2 ( VAR_2 , VAR_3 ) ; } 
","@org.junit.Test(expected = java.lang.IndexOutOfBoundsException.class)
public final void testgetSelectedCoordsNegative() {
    gamelogic.Game game = new gamelogic.Game();
    game.start();
    final int int1 = -9;
    final int int2 = 10;
    game.processClick(int1, int2);
    game.stop();
}","@org.junit.Test(expected = java.lang.IndexOutOfBoundsException.class)
public final void testgetSelectedCoordsNegative() {
    final int int1 = -9;
    final int int2 = 10;
    game.processClick(int1, int2);
}","Insert FieldRead at Invocation
Insert ThisAccess at FieldRead
Insert TypeAccess at ThisAccess
Delete ConstructorCall at LocalVariable
Delete LocalVariable at Block
Delete VariableRead at Invocation
Delete Invocation at Block
Delete VariableRead at Invocation
Delete VariableRead at Invocation
Delete Invocation at Block
","void testgetSelectedCoordsNegative()
void testgetSelectedCoordsNegative()",1,-1,-1
5919,"public void METHOD_1 ( ) { this . VAR_1 . METHOD_2 ( this . VAR_2 ) ; } 
","public void METHOD_1 ( ) { } 
","public void METHOD_1 ( ) { this . VAR_1 . METHOD_2 ( this . VAR_2 ) ; } 
","public void METHOD_1 ( ) { } 
","public void destroyLock() {
    this.masterActivity.unregisterReceiver(this.timeChangedReceiver);
}","public void destroyLock() {
}","Delete Method at Class
Delete TypeAccess at ThisAccess
Delete ThisAccess at FieldRead
Delete FieldRead at Invocation
Delete TypeAccess at ThisAccess
Delete ThisAccess at FieldRead
Delete FieldRead at Invocation
Delete Invocation at Block
","void destroyLock()
void destroyLock()",0,-2,-2
6022,"public static void main ( final java.lang.String ... args ) { try { java.lang.String [ ] VAR_1 = new java.lang.String [ ] { STRING_1 } ; TYPE_1 . main ( VAR_1 ) ; } catch ( TYPE_2 VAR_2 ) { throw new TYPE_3 ( VAR_2 ) ; } } 
","public static void main ( final java.lang.String ... args ) { java.lang.String [ ] VAR_1 = new java.lang.String [ ] { STRING_1 } ; TYPE_1 . main ( VAR_1 ) ; } 
","public static void main ( final java.lang.String ... args ) { try { java.lang.String [ ] VAR_1 = new java.lang.String [ ] { STRING_1 } ; TYPE_1 . main ( VAR_1 ) ; } catch ( TYPE_2 VAR_2 ) { throw new TYPE_3 ( VAR_2 ) ; } } 
","public static void main ( final java.lang.String ... args ) { java.lang.String [ ] VAR_1 = new java.lang.String [ ] { STRING_1 } ; TYPE_1 . main ( VAR_1 ) ; } 
","public static void main(final java.lang.String... args) {
    try {
        java.lang.String[] arguments = new java.lang.String[]{ ""--help"" };
        de.herrlock.manga.Main.main(arguments);
    } catch (org.apache.commons.cli.ParseException ex) {
        throw new de.herrlock.manga.exceptions.MDRuntimeException(ex);
    }
}","public static void main(final java.lang.String... args) {
    java.lang.String[] arguments = new java.lang.String[]{ ""--help"" };
    de.herrlock.manga.Main.main(arguments);
}","Move Block from Try to CtBlockImpl
Delete CatchVariable at Catch
Delete VariableRead at ConstructorCall
Delete ConstructorCall at Throw
Delete Throw at Block
Delete Block at Catch
Delete Catch at Try
Delete Try at Block
Delete Block at Method
","void main(java.lang.String[])
void main(java.lang.String[])",0,2,2
6030,"public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; try { VAR_2 . METHOD_3 ( ) ; } catch ( java.io.IOException VAR_3 ) { VAR_3 . METHOD_4 ( ) ; } } 
","public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( ) ; } 
","public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; try { VAR_2 . METHOD_3 ( ) ; } catch ( java.io.IOException VAR_3 ) { VAR_3 . METHOD_4 ( ) ; } } 
","public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( ) ; } 
","@java.lang.Override
public void disabledInit() {
    org.usfirst.frc.team2175.robot.Robot.containerElevator.containerElevatorController.disable();
    try {
        org.usfirst.frc.team2175.robot.Robot.pdpLogger.endPDPLogging();
    } catch (java.io.IOException e) {
        e.printStackTrace();
    }
}","@java.lang.Override
public void disabledInit() {
    org.usfirst.frc.team2175.robot.Robot.containerElevator.containerElevatorController.disable();
    org.usfirst.frc.team2175.robot.Robot.pdpLogger.endPDPLogging();
}","Move Block from Try to CtBlockImpl
Move Invocation from Block to CtInvocationImpl
Delete CatchVariable at Catch
Delete VariableRead at Invocation
Delete Invocation at Block
Delete Block at Catch
Delete Catch at Try
Delete Try at Block
Delete Block at Method
","void disabledInit()
void disabledInit()",0,2,2
6195,"public void METHOD_1 ( java.lang.String VAR_1 , TYPE_1 VAR_2 ) { TYPE_2 VAR_3 = VAR_4 . get ( VAR_1 ) ; VAR_3 . METHOD_2 ( VAR_2 ) ; VAR_2 . METHOD_3 ( VAR_3 ) ; VAR_5 . add ( VAR_2 ) ; } 
","public void METHOD_1 ( java.lang.String VAR_1 , TYPE_1 VAR_2 ) { TYPE_2 VAR_3 = VAR_4 . get ( VAR_1 ) ; VAR_3 . METHOD_1 ( VAR_2 ) ; VAR_2 . METHOD_3 ( VAR_3 ) ; VAR_5 . add ( VAR_2 ) ; } 
","public void METHOD_1 ( java.lang.String VAR_1 , TYPE_1 VAR_2 ) { TYPE_2 VAR_3 = VAR_4 . get ( VAR_1 ) ; VAR_3 . METHOD_2 ( VAR_2 ) ; VAR_2 . METHOD_3 ( VAR_3 ) ; VAR_5 . add ( VAR_2 ) ; } 
","public void METHOD_1 ( java.lang.String VAR_1 , TYPE_1 VAR_2 ) { TYPE_2 VAR_3 = VAR_4 . get ( VAR_1 ) ; VAR_3 . METHOD_1 ( VAR_2 ) ; VAR_2 . METHOD_3 ( VAR_3 ) ; VAR_5 . add ( VAR_2 ) ; } 
","public void addUser(java.lang.String gamename, User user) {
    Game game = gameList.get(gamename);
    game.AddUser(user);
    user.setGame(game);
    clientList.add(user);
}","public void addUser(java.lang.String gamename, User user) {
    Game game = gameList.get(gamename);
    game.addUser(user);
    user.setGame(game);
    clientList.add(user);
}","Update Invocation at Block
","void addUser(java.lang.String,User)
void addUser(java.lang.String,User)",0,2,2
6269,"public TYPE_1 METHOD_1 ( int index ) { return VAR_1 . get ( index ) ; } 
","public TYPE_1 METHOD_1 ( int index ) { if ( ( VAR_1 . size ( ) ) == 0 ) return null ; return VAR_1 . get ( index ) ; } 
","public TYPE_1 METHOD_1 ( int index ) { return VAR_1 . get ( index ) ; } 
","public TYPE_1 METHOD_1 ( int index ) { if ( ( VAR_1 . size ( ) ) == 0 ) return null ; return VAR_1 . get ( index ) ; } 
","public hf.game.items.FavorToken getFavorTokenByIndex(int index) {
    return m_FavorTokenCollection.get(index);
}","public hf.game.items.FavorToken getFavorTokenByIndex(int index) {
    if ((m_FavorTokenCollection.size()) == 0)
        return null;
    
    return m_FavorTokenCollection.get(index);
}","Insert Block at Method
Insert If at Block
Move Return from Block to CtReturnImpl
Insert BinaryOperator at If
Insert Block at If
Insert Invocation at BinaryOperator
Insert Literal at BinaryOperator
Insert Return at Block
Insert FieldRead at Invocation
Insert Literal at Return
Insert ThisAccess at FieldRead
Insert TypeAccess at ThisAccess
Delete Block at Method
","hf.game.items.FavorToken getFavorTokenByIndex(int)
hf.game.items.FavorToken getFavorTokenByIndex(int)",0,2,2
6357,"public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 ; TYPE_2 = VAR_2 ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 ; TYPE_2 = VAR_2 ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 ; } 
","public void setOrg_mutant(org.adligo.models.core.client.OrganizationMutant orgMutant) {
    org_mutant = orgMutant;
    org = org_mutant;
}","public void setOrg_mutant(org.adligo.models.core.client.OrganizationMutant orgMutant) {
    org_mutant = orgMutant;
}","Delete FieldWrite at Assignment
Delete Assignment at Block
","void setOrg_mutant(org.adligo.models.core.client.OrganizationMutant)
void setOrg_mutant(org.adligo.models.core.client.OrganizationMutant)",0,1,1
6397,"public void METHOD_1 ( final TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; this . METHOD_2 ( ) . METHOD_3 ( this ) ; } 
","public void METHOD_1 ( final TYPE_1 VAR_1 ) { this . METHOD_2 ( ) . METHOD_3 ( this ) ; } 
","public void METHOD_1 ( final TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; this . METHOD_2 ( ) . METHOD_3 ( this ) ; } 
","public void METHOD_1 ( final TYPE_1 VAR_1 ) { this . METHOD_2 ( ) . METHOD_3 ( this ) ; } 
","@java.lang.Override
public void setMap(final model.IMap map) {
    super.setMap(map);
    this.getMap().setMyCharacter(this);
}","public void setMap(final model.IMap map) {
    this.getMap().setMyCharacter(this);
}","Delete Annotation at Method
Delete SuperAccess at Invocation
Delete VariableRead at Invocation
Delete Invocation at Block
","void setMap(model.IMap)
void setMap(model.IMap)",0,2,2
6409,"public TYPE_1 < java.lang.String > METHOD_1 ( java.lang.String x ) { return TYPE_2 . METHOD_2 ( TYPE_3 . split ( x ) ) ; } 
","public java.util.Iterator < java.lang.String > METHOD_1 ( java.lang.String x ) { return TYPE_2 . METHOD_2 ( TYPE_3 . split ( x ) ) . iterator ( ) ; } 
","public TYPE_1 < java.lang.String > METHOD_1 ( java.lang.String x ) { return TYPE_2 . METHOD_2 ( TYPE_3 . split ( x ) ) ; } 
","public java.util.Iterator < java.lang.String > METHOD_1 ( java.lang.String x ) { return TYPE_2 . METHOD_2 ( TYPE_3 . split ( x ) ) . iterator ( ) ; } 
","@java.lang.Override
public java.lang.Iterable<java.lang.String> call(java.lang.String x) {
    return com.google.common.collect.Lists.newArrayList(com.aliyun.emr.example.JavaMNSWordCount.SPACE.split(x));
}","@java.lang.Override
public java.util.Iterator<java.lang.String> call(java.lang.String x) {
    return com.google.common.collect.Lists.newArrayList(com.aliyun.emr.example.JavaMNSWordCount.SPACE.split(x)).iterator();
}","Insert Invocation at Return
Move Invocation from Return to CtInvocationImpl
","java.lang.Iterable call(java.lang.String)
java.util.Iterator call(java.lang.String)",0,1,0
6412,"public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( ) . METHOD_3 ( STRING_1 , STRING_2 , VAR_1 . METHOD_4 ( ) , VAR_2 , this ) ; VAR_1 . METHOD_5 ( ) ; } 
","public void METHOD_1 ( ) { VAR_1 . METHOD_5 ( ) ; } 
","public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( ) . METHOD_3 ( STRING_1 , STRING_2 , VAR_1 . METHOD_4 ( ) , VAR_2 , this ) ; VAR_1 . METHOD_5 ( ) ; } 
","public void METHOD_1 ( ) { VAR_1 . METHOD_5 ( ) ; } 
","@java.lang.Override
public void onValidStart() {
    com.mercadopago.mptracker.MPTracker.getInstance().trackScreen(""ADDITIONAL_STEP_VAULT_ACTIVITY"", ""2"", mPresenter.getPublicKey(), BuildConfig.VERSION_NAME, this);
    mPresenter.checkFlow();
}","@java.lang.Override
public void onValidStart() {
    mPresenter.checkFlow();
}","Insert Block at Method
Move Invocation from Block to CtInvocationImpl
","void onValidStart()
void onValidStart()",1,-2,-2
6453,"protected void METHOD_1 ( java.lang.Void VAR_1 ) { VAR_2 . METHOD_2 ( ) ; VAR_2 = null ; TYPE_1 . METHOD_3 ( this ) ; METHOD_4 ( VAR_3 ) ; } 
","protected void METHOD_1 ( java.lang.Void VAR_1 ) { VAR_2 . METHOD_2 ( ) ; VAR_2 = null ; METHOD_4 ( VAR_3 ) ; } 
","protected void METHOD_1 ( java.lang.Void VAR_1 ) { VAR_2 . METHOD_2 ( ) ; VAR_2 = null ; TYPE_1 . METHOD_3 ( this ) ; METHOD_4 ( VAR_3 ) ; } 
","protected void METHOD_1 ( java.lang.Void VAR_1 ) { VAR_2 . METHOD_2 ( ) ; VAR_2 = null ; METHOD_4 ( VAR_3 ) ; } 
","@java.lang.Override
protected void onPostExecute(java.lang.Void aVoid) {
    mDialog.dismiss();
    mDialog = null;
    tcd.training.com.calendar.ReminderTask.ReminderUtils.scheduleForReadingReminders(this);
    selectItemNavigation(R.id.nav_schedule);
}","@java.lang.Override
protected void onPostExecute(java.lang.Void aVoid) {
    mDialog.dismiss();
    mDialog = null;
    selectItemNavigation(R.id.nav_schedule);
}","Delete TypeAccess at Invocation
Delete TypeAccess at ThisAccess
Delete ThisAccess at Invocation
Delete Invocation at Block
","void onPostExecute(java.lang.Void)
void onPostExecute(java.lang.Void)",0,2,2
6695,"public static TYPE_1 METHOD_1 ( java.util.LinkedList < java.lang.Integer > VAR_1 ) { for ( TYPE_1 VAR_2 : VAR_3 ) { if ( VAR_2 . METHOD_2 ( VAR_1 ) ) return VAR_2 ; } return null ; } 
","public static TYPE_1 METHOD_1 ( java.util.LinkedList < java.lang.Integer > VAR_1 ) { if ( ( VAR_3 ) == null ) return null ; for ( TYPE_1 VAR_2 : VAR_3 ) { if ( VAR_2 . METHOD_2 ( VAR_1 ) ) return VAR_2 ; } return null ; } 
","public static TYPE_1 METHOD_1 ( java.util.LinkedList < java.lang.Integer > VAR_1 ) { for ( TYPE_1 VAR_2 : VAR_3 ) { if ( VAR_2 . METHOD_2 ( VAR_1 ) ) return VAR_2 ; } return null ; } 
","public static TYPE_1 METHOD_1 ( java.util.LinkedList < java.lang.Integer > VAR_1 ) { if ( ( VAR_3 ) == null ) return null ; for ( TYPE_1 VAR_2 : VAR_3 ) { if ( VAR_2 . METHOD_2 ( VAR_1 ) ) return VAR_2 ; } return null ; } 
","public static ch.rihuber.switchTestbench.Packet findPacket(java.util.LinkedList<java.lang.Integer> payload) {
    for (ch.rihuber.switchTestbench.Packet currentPacket : ch.rihuber.switchTestbench.Packet.packets) {
        if (currentPacket.isPayloadEqual(payload))
            return currentPacket;
        
    }
    return null;
}","public static ch.rihuber.switchTestbench.Packet findPacket(java.util.LinkedList<java.lang.Integer> payload) {
    if ((ch.rihuber.switchTestbench.Packet.packets) == null)
        return null;
    
    for (ch.rihuber.switchTestbench.Packet currentPacket : ch.rihuber.switchTestbench.Packet.packets) {
        if (currentPacket.isPayloadEqual(payload))
            return currentPacket;
        
    }
    return null;
}","Insert If at Block
Insert BinaryOperator at If
Insert Block at If
Insert FieldRead at BinaryOperator
Insert Literal at BinaryOperator
Insert Return at Block
Insert TypeAccess at FieldRead
Insert Literal at Return
","ch.rihuber.switchTestbench.Packet findPacket(java.util.LinkedList)
ch.rihuber.switchTestbench.Packet findPacket(java.util.LinkedList)",0,2,2
6760,"public static TYPE_1 add ( ) { return TYPE_2 . METHOD_1 ( STRING_1 ) ; } 
","public TYPE_1 add ( ) { return METHOD_1 ( STRING_1 ) ; } 
","public static TYPE_1 add ( ) { return TYPE_2 . METHOD_1 ( STRING_1 ) ; } 
","public TYPE_1 add ( ) { return METHOD_1 ( STRING_1 ) ; } 
","public static git4idea.commands.GitCommand add() {
    return gitflow.LPFlowBranchUtil.invoke(""add"");
}","public git4idea.commands.GitCommand add() {
    return invoke(""add"");
}","Insert ThisAccess at Invocation
Insert TypeAccess at ThisAccess
Delete TypeAccess at Invocation
","git4idea.commands.GitCommand add()
git4idea.commands.GitCommand add()",0,2,2
